skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
SHELL_COMMANDS,Shell Commands,SC_C06_PATTERNS,Naming several things at once,SC_F07_A_PATTERN_SELECTS_BY_NAME,"A pattern selects the existing names that match it, and the command receives those names rather than the pattern.",SC_FAM07_PATTERN_MATCH,Working out which names a pattern selects,"Given a directory and a pattern, say which entries are selected.",D2,D4,APPLY,mcq_single,A pattern assumed to reach inside subdirectories; hidden names assumed to match a general pattern; a name matched that differs in case where the stem states matching is case sensitive.,SC_RG_PATTERNS,"The directory contents are written out in the stem, so the answer is checkable rather than remembered.",0,1,1,1,0,3
SHELL_COMMANDS,Shell Commands,SC_C07_DESTRUCTION,Commands that cannot be undone,SC_F08_SOME_COMMANDS_DESTROY_WITHOUT_ASKING,"Several ordinary commands overwrite or remove without confirming, and there is no recovery afterwards.",SC_FAM08_DESTRUCTIVE_EFFECT,Recognising when a command will destroy something,"Given a command and a described directory, say what would be lost.",D2,D4,APPLY,mcq_single,A confirmation assumed; the loss assumed recoverable from a bin; the destruction understated by one file.,SC_RG_DESTRUCTION,,0,1,1,1,0,3
SHELL_COMMANDS,Shell Commands,SC_C07_DESTRUCTION,Commands that cannot be undone,SC_F09_ACTING_THROUGHOUT_A_TREE_REACHES_FURTHER_THAN_EXPECTED,"A command told to work throughout a tree reaches everything below the named directory, however deep.",SC_FAM09_TREE_REACH,Working out how far a command through a tree reaches,"Given a tree and a command that works throughout it, say what is affected.",D2,D4,APPLY,mcq_single,Only the immediate contents assumed affected; only directories assumed affected; the named directory itself excluded.,SC_RG_DESTRUCTION,"The tree is written out in the stem to a stated depth, so counting what is affected is possible.",0,1,1,1,0,3
SHELL_COMMANDS,Shell Commands,SC_C08_NAMES,Names that need care,SC_F10_A_SPACE_SPLITS_A_NAME_IN_TWO,A name containing a space is read as two separate things unless it is quoted.,SC_FAM10_NAME_SPLITTING,Predicting what a command receives for an awkward name,"Given a name with a space or an unusual character, say what the command receives.",D2,D4,APPLY,mcq_single,The name assumed to arrive whole; the command assumed to fail rather than to act on two things; quoting assumed unnecessary because the name exists.,SC_RG_PATTERNS,Acting on two wrong things rather than failing is what makes this dangerous and is the answer worth measuring.,0,1,1,1,0,3
SHELL_COMMANDS,Shell Commands,SC_C09_FAULTS,When a command cannot find its target,SC_F11_NOT_FOUND_USUALLY_MEANS_LOOKING_IN_THE_WRONG_PLACE,A command reporting that something does not exist is usually right about the place it looked and wrong about where you thought it was looking.,SC_FAM11_NOT_FOUND_DIAGNOSIS,Diagnosing a command that cannot find its target,"Given a not-found result and a described session, identify why.",D3,D4,ANALYZE,mcq_single,"The file assumed deleted; a permission problem proposed, which reports differently; the name assumed misspelled where the stem shows it matches.",SC_RG_FAULTS,,0,0,1,1,0,2
SHELL_COMMANDS,Shell Commands,SC_C09_FAULTS,When a command cannot find its target,SC_F12_A_PATTERN_CAN_SELECT_MORE_THAN_WAS_MEANT,A pattern that matched more names than intended produces a command that succeeds on all of them.,SC_FAM12_OVERMATCH_DIAGNOSIS,Diagnosing a pattern that selected too much,"Given an unexpected outcome after using a pattern, identify what it matched.",D3,D4,ANALYZE,mcq_single,The command blamed rather than the pattern; the overmatch located in the wrong part of the pattern; the outcome attributed to a second command.,SC_RG_FAULTS,,0,0,1,1,0,2
SHELL_COMMANDS,Shell Commands,SC_C10_FORESIGHT,Working out what would happen,SC_F13_WHAT_A_COMMAND_WOULD_DO_CAN_BE_ESTABLISHED_FIRST,A destructive command can usually be preceded by one that shows exactly what it would act on.,SC_FAM13_FORESIGHT_REASONING,Choosing how to establish what a command would affect,"Given a risky command, choose the step that would show its reach before it runs.",D3,D5,ANALYZE,mcq_single,"Running it and watching, which is not a check; a check that lists something other than what the command would act on; taking a backup, which mitigates rather than establishes.",SC_RG_DESTRUCTION,"Backing up is a reasonable habit and a wrong answer here, since the question asks what would be affected.",0,0,1,1,3,5
SHELL_COMMANDS,Shell Commands,SC_C11_CHOICE,Choosing the command,SC_F14_THE_COMMAND_FOLLOWS_FROM_THE_REQUIREMENT,"Whether to copy or move, act on one thing or many, and act here or throughout a tree is settled by the requirement rather than by habit.",SC_FAM14_COMMAND_CHOICE,Choosing the command that meets a stated requirement,"Given a requirement, choose the command that satisfies it without doing more.",D4,D5,EVALUATE,mcq_single,A command that meets the requirement and also destroys something not mentioned; one that reaches further than asked; one that would work if the target were a single file.,SC_RG_CHOICE,,0,0,0,1,4,5
SHELL_COMMANDS,Shell Commands,SC_C11_CHOICE,Choosing the command,SC_F15_AN_UNFAMILIAR_COMMAND_IS_READ_THE_SAME_WAY,A command nobody has seen before is read by identifying its options and its targets and asking what it would act on.,SC_FAM15_UNFAMILIAR_COMMAND_TRANSFER,Reading an unfamiliar command safely,"Given an unfamiliar command described by its documented behaviour, say what it would do here.",D4,D5,EVALUATE,mcq_single,An answer requiring behaviour the description does not state; the target and an option confused; an answer that would hold if the command acted only on the immediate directory.,SC_RG_CHOICE,"The command is invented and its behaviour fully described, so this measures reading rather than recall.",0,0,0,1,3,4
SHELL_PIPELINES,Pipes & Redirection,SP_C01_STREAMS,The three channels,SP_F01_THERE_ARE_THREE_CHANNELS,A command reads from one channel and writes to two — ordinary output and errors — and the two outgoing channels are separate.,SP_FAM01_CHANNEL_RECOGNITION,Naming the channel a described thing travels on,"Given a described piece of output, say which channel carries it.",D1,D2,REMEMBER,mcq_single,Errors assumed to travel with ordinary output because both appear on the screen; the incoming channel confused with an argument; a warning assumed to be ordinary output.,SP_RG_STREAMS,That errors and output share a screen and not a channel is the fact the whole skill rests on.,4,1,0,0,0,5
SHELL_PIPELINES,Pipes & Redirection,SP_C02_REDIRECTION,Sending a channel somewhere,SP_F02_A_CHANNEL_CAN_BE_POINTED_AT_A_FILE,"Output can be sent to a file instead of the screen, and doing so removes it from the screen entirely.",SP_FAM02_REDIRECTION_EFFECT,Saying where redirected output ends up,"Given a command with its output redirected, say what appears where.",D1,D2,REMEMBER,mcq_single,Output assumed to appear both on screen and in the file; errors assumed to follow ordinary output into the file; the file assumed to be created only if output occurs.,SP_RG_REDIRECTION,,3,1,0,0,0,4
SHELL_PIPELINES,Pipes & Redirection,SP_C03_PIPES,Joining two commands,SP_F03_A_PIPE_JOINS_ONE_OUTPUT_TO_THE_NEXT_INPUT,"A pipe connects the ordinary output of one command to the incoming channel of the next, and carries nothing else.",SP_FAM03_PIPE_MEANING,Recognising what a pipe connects,"Given two commands joined by a pipe, say what the second receives.",D1,D2,UNDERSTAND,mcq_single,The second command assumed to receive the first as an argument; errors assumed to travel down the pipe; the pipe assumed to run the two commands one after the other with no connection.,SP_RG_PIPES,,3,1,0,0,0,4
SHELL_PIPELINES,Pipes & Redirection,SP_C03_PIPES,Joining two commands,SP_F04_WHAT_ARRIVES_IS_WHAT_THE_PREVIOUS_STAGE_PRODUCED,"Each stage sees only what the stage before it produced, and nothing of what that stage was given.",SP_FAM04_STAGE_INPUT,Working out what a later stage receives,"Given a pipeline, say what the final stage is working on.",D2,D3,UNDERSTAND,mcq_single,The final stage assumed to see the original input; assumed to see the output of every earlier stage; a filtering stage assumed to pass everything on.,SP_RG_PIPES,,0,1,1,0,0,2
SHELL_PIPELINES,Pipes & Redirection,SP_C02_REDIRECTION,Sending a channel somewhere,SP_F05_REPLACING_AND_ADDING_ARE_DIFFERENT,"Redirecting output either replaces what a file held or adds to the end of it, and the two are written differently.",SP_FAM05_REPLACE_VS_ADD,Saying what a file holds after a redirection,"Given a file with contents and a redirection into it, say what it holds afterwards.",D2,D3,UNDERSTAND,mcq_single,"Replacement assumed to add; addition assumed to replace; the file assumed to be left alone when the command produced no output, where it is still emptied.",SP_RG_REDIRECTION,"A file emptied by a command that produced nothing is the case worth an item, and the one that loses real data.",0,1,1,0,0,2
SHELL_PIPELINES,Pipes & Redirection,SP_C04_ERRORS,Where errors go,SP_F06_ERRORS_ARE_NOT_CARRIED_BY_DEFAULT,"Redirecting or piping ordinary output leaves errors going to the screen, because they travel on the other channel.",SP_FAM06_ERROR_ROUTING,Saying where errors appear in a redirected command,"Given a command whose output is redirected, say where its errors appear.",D2,D4,APPLY,mcq_single,Errors assumed to follow output into the file — the dominant expectation; errors assumed suppressed entirely; errors assumed to stop the pipeline.,SP_RG_ERRORS,,0,1,1,1,0,3
SHELL_PIPELINES,Pipes & Redirection,SP_C05_COMPOSITION,What a chain produces,SP_F07_EACH_STAGE_TRANSFORMS_WHAT_IT_RECEIVES,"A chain of filters applies each in turn, so the result depends on all of them and on their order.",SP_FAM07_CHAIN_RESULT,Working out what a chain of filters produces,"Given stated input and a chain of described filters, say what emerges.",D2,D4,APPLY,mcq_single,The stages applied in the wrong order; one stage skipped; the result of applying each stage to the original input rather than to its predecessor.,SP_RG_COMPOSITION,"Input is written out in the stem and filters described by behaviour, so the answer is derivable rather than remembered.",0,1,1,1,0,3
SHELL_PIPELINES,Pipes & Redirection,SP_C05_COMPOSITION,What a chain produces,SP_F08_A_COUNTING_STAGE_COUNTS_WHAT_REACHED_IT,"A stage that counts reports what arrived at it, which is what earlier stages let through rather than what existed originally.",SP_FAM08_COUNT_INTERPRETATION,Saying what a counting stage has counted,"Given a pipeline ending in a count, say what the number refers to.",D2,D4,APPLY,mcq_single,The count read as the size of the original input; read as the number of stages; read as counting matches where the stage counts lines.,SP_RG_COMPOSITION,,0,1,1,1,0,3
SHELL_PIPELINES,Pipes & Redirection,SP_C06_ISOLATION,What a stage can know,SP_F09_A_STAGE_KNOWS_NOTHING_OF_THE_OTHERS,"A stage cannot tell what produced its input or what will consume its output, and behaves the same either way.",SP_FAM09_STAGE_ISOLATION,Reasoning about what a stage can and cannot know,"Given a pipeline, say what a named stage has access to.",D2,D4,APPLY,mcq_single,A stage assumed to know the filename its input came from; assumed to know how many stages follow; assumed to change behaviour when its output is redirected.,SP_RG_ISOLATION,This independence is what makes composition work and is worth measuring directly rather than assuming.,0,1,1,1,0,3
SHELL_PIPELINES,Pipes & Redirection,SP_C02_REDIRECTION,Sending a channel somewhere,SP_F10_INPUT_CAN_COME_FROM_A_FILE_TOO,"A command can be given a file as its incoming channel, which is not the same as being given the filename as an argument.",SP_FAM10_INPUT_SOURCE,Distinguishing a file supplied as input from one named as an argument,"Given two ways of supplying a file, say how the command sees each.",D2,D4,APPLY,mcq_single,"The two treated as identical, which they are for many commands and not all; the command assumed to know the filename in both cases; the difference described as one of efficiency.",SP_RG_REDIRECTION,That the command can name the file in one case and not the other is the observable difference and should decide the stems.,0,1,1,1,0,3
SHELL_PIPELINES,Pipes & Redirection,SP_C07_FAULTS,A pipeline that produces nothing,SP_F11_AN_EMPTY_RESULT_COMES_FROM_ONE_STAGE,"A pipeline producing nothing has one stage that let nothing through, and which one can be established by stopping earlier.",SP_FAM11_EMPTY_RESULT_DIAGNOSIS,Locating the stage that produced nothing,"Given a pipeline producing no output, identify how to find the stage responsible.",D3,D4,ANALYZE,mcq_single,The last stage blamed because it produced the empty result; the input assumed empty where the stem shows otherwise; rewriting the whole pipeline proposed instead of locating the stage.,SP_RG_FAULTS,,0,0,1,1,0,2
SHELL_PIPELINES,Pipes & Redirection,SP_C07_FAULTS,A pipeline that produces nothing,SP_F12_A_MESSAGE_ON_THE_SCREEN_MAY_NOT_BE_IN_THE_FILE,"An error seen on the screen while output went to a file is absent from the file, because the two travelled on different channels.",SP_FAM12_MISSING_ERROR_DIAGNOSIS,Diagnosing an error that did not reach the log,"Given output captured to a file with an error missing from it, explain why.",D3,D4,ANALYZE,mcq_single,The error assumed not to have occurred; the file assumed to have been overwritten; the command assumed to have suppressed the message.,SP_RG_ERRORS,A log that captured everything except the reason for the failure is the situation this exists to explain.,0,0,1,1,0,2
SHELL_PIPELINES,Pipes & Redirection,SP_C08_ORDER,Why order matters,SP_F13_REORDERING_STAGES_CHANGES_THE_RESULT,"Filtering before transforming and transforming before filtering generally give different results, because each stage sees a different thing.",SP_FAM13_ORDER_REASONING,Reasoning about the effect of reordering stages,"Given a pipeline and a proposed reordering, say whether the result changes and why.",D3,D5,ANALYZE,mcq_single,"Order assumed never to matter; order assumed always to matter, where two stages genuinely commute; the change described in the wrong direction.",SP_RG_COMPOSITION,"One stem must use a pair that genuinely commutes, so the family does not teach that order always matters.",0,0,1,1,3,5
SHELL_PIPELINES,Pipes & Redirection,SP_C09_CHOICE,Building one for a purpose,SP_F14_A_REQUIREMENT_DECIDES_THE_STAGES_AND_THEIR_ORDER,What the pipeline must produce settles which stages are needed and what order they go in.,SP_FAM14_PIPELINE_CHOICE,Choosing the pipeline that meets a requirement,"Given a requirement, choose the pipeline that produces exactly what is wanted.",D4,D5,EVALUATE,mcq_single,A pipeline correct except for the order of two stages; one that discards the errors the requirement asks to keep; one that produces the right content in the wrong quantity.,SP_RG_CHOICE,,0,0,0,1,4,5
SHELL_PIPELINES,Pipes & Redirection,SP_C09_CHOICE,Building one for a purpose,SP_F15_COMPOSITION_IS_A_GENERAL_IDEA,Small pieces joined so that each consumes what the last produced describes data pipelines and processing chains as well as shell commands.,SP_FAM15_COMPOSITION_TRANSFER,Applying composition to an unfamiliar set of tools,"Given an unfamiliar system of composable stages, answer a question about what a chain produces.",D4,D5,EVALUATE,mcq_single,An answer assuming a later stage can see the original input; one assuming stages run independently rather than in sequence; one requiring a stage to know its position.,SP_RG_CHOICE,"The system is described in the stem and is never a shell, so the transfer is what is measured.",0,0,0,1,3,4
HTML_FORMS,HTML Forms,HF_C01_CONTROLS,The things a form collects with,HF_F01_EACH_CONTROL_SUITS_A_KIND_OF_ANSWER,"A control is chosen for the shape of the answer wanted — one of many, several of many, free text, or a date.",HF_FAM01_CONTROL_PURPOSE,Matching a described answer to the control that collects it,"Given the kind of answer wanted, say which control suits it.",D1,D2,REMEMBER,mcq_single,A control allowing several answers offered where exactly one is wanted; free text offered where a fixed set of answers exists; a control chosen for how it looks.,HF_RG_CONTROLS,,4,1,0,0,0,5
HTML_FORMS,HTML Forms,HF_C02_LABELS,Naming a control,HF_F02_A_LABEL_IS_BOUND_OR_MERELY_NEARBY,"Text sitting beside a control is not its label; a label is associated with the control, and the association is what makes it one.",HF_FAM02_LABEL_ASSOCIATION,Recognising whether a control has a real label,"Given a described fragment, say whether the control is labelled.",D1,D2,REMEMBER,mcq_single,Nearby text accepted as a label because it reads as one on screen; placeholder text accepted as a label; the label judged by whether it is visible.,HF_RG_LABELS,"Visually indistinguishable cases are the whole point here, as they are throughout this skill.",3,1,0,0,0,4
HTML_FORMS,HTML Forms,HF_C03_IDENTITY,What carries a value,HF_F03_A_VALUE_TRAVELS_UNDER_A_NAME,"A submitted value is identified by the name given to its control, and a control without one contributes nothing.",HF_FAM03_VALUE_IDENTITY,Recognising what identifies a submitted value,"Given a described control, say under what identifier its value would arrive.",D1,D2,UNDERSTAND,mcq_single,The label text assumed to identify the value; the visible text of the control assumed to; a control with no name assumed to submit under a default.,HF_RG_SUBMISSION,,3,1,0,0,0,4
HTML_FORMS,HTML Forms,HF_C01_CONTROLS,The things a form collects with,HF_F04_THE_TYPE_CONSTRAINS_AND_ASSISTS,Declaring what kind of value a field holds changes what the browser offers and what it will accept.,HF_FAM04_TYPE_SELECTION,Choosing the declared kind for a described field,"Given the data a field collects, say what kind it should be declared as.",D2,D3,UNDERSTAND,mcq_single,"A numeric kind chosen for a value that only looks numeric, such as a phone number with a leading zero; plain text chosen where a specific kind exists; the kind chosen for the keyboard it summons alone.",HF_RG_CONTROLS,Postcodes and phone numbers as text rather than numbers is the productive case and should appear.,0,1,1,0,0,2
HTML_FORMS,HTML Forms,HF_C04_GROUPS,Controls that belong together,HF_F05_A_SHARED_NAME_MAKES_A_GROUP,"Controls sharing a name form one group, which is what makes choosing one deselect the others.",HF_FAM05_GROUP_BEHAVIOUR,Predicting how a group of controls behaves,"Given a described set of controls, say how many can be chosen at once.",D2,D3,UNDERSTAND,mcq_single,Grouping assumed from visual proximity; the exclusive behaviour attributed to the kind of control alone; a group assumed to require exactly one choice.,HF_RG_GROUPS,,0,1,1,0,0,2
HTML_FORMS,HTML Forms,HF_C05_SUBMISSION,What actually gets sent,HF_F06_NOT_EVERY_CONTROL_CONTRIBUTES,"Unchosen options, disabled controls and controls without a name send nothing at all, rather than sending an empty value.",HF_FAM06_SUBMISSION_CONTENT,Deciding which controls contribute a value,"Given a described form as filled in, say which values are sent.",D2,D4,APPLY,mcq_single,An unchosen option assumed to send an empty value — the difference between absent and empty is the measurement; a disabled control assumed to send its displayed value.,HF_RG_SUBMISSION,"Absent and empty are different arrivals and break different code, which is why this outranks the banked family it sits near.",0,1,1,1,0,3
HTML_FORMS,HTML Forms,HF_C06_BUTTONS,What a button does,HF_F07_BUTTONS_INSIDE_A_FORM_ARE_NOT_ALIKE,"A button in a form submits it unless it has been declared to do something else, which catches out buttons added for other purposes.",HF_FAM07_BUTTON_BEHAVIOUR,Predicting what a button inside a form does,"Given a described button in a form, say what pressing it does.",D2,D4,APPLY,mcq_single,A button assumed inert because it was added for another purpose; a submitting button assumed not to submit because it carries a handler; the behaviour judged by the button text.,HF_RG_BUTTONS,"An ""add another row"" button that submits the form instead is the situation this exists to explain.",0,1,1,1,0,3
HTML_FORMS,HTML Forms,HF_C07_VALIDATION,What the browser checks,HF_F08_A_CONSTRAINT_REJECTS_A_STATED_SET_OF_VALUES,A declared constraint refuses exactly the values it describes and nothing beyond them.,HF_FAM08_CONSTRAINT_EFFECT,Working out which values a declared constraint refuses,"Given a constraint and several candidate entries, say which are refused.",D2,D4,APPLY,mcq_single,The constraint read as stricter than it is; a value refused that satisfies it at the boundary; the constraint assumed to check meaning rather than form.,HF_RG_VALIDATION,"Boundary values must appear, since a constraint that is off by one at the edge is the common authoring fault.",0,1,1,1,0,3
HTML_FORMS,HTML Forms,HF_C07_VALIDATION,What the browser checks,HF_F09_REQUIRED_MEANS_NOT_EMPTY_AND_NOTHING_MORE,"Marking a field as required stops it being left empty, and says nothing about whether what was typed is sensible.",HF_FAM09_REQUIRED_SCOPE,Saying what marking a field required does and does not achieve,"Given a required field and an entry, say whether the entry is accepted.",D2,D4,APPLY,mcq_single,A single space or a nonsense entry assumed to be refused; required assumed to imply a format check; required assumed to guarantee the value reaches the server.,HF_RG_VALIDATION,,0,1,1,1,0,3
HTML_FORMS,HTML Forms,HF_C08_PREFILLED,Text already in the box,HF_F10_A_HINT_IS_NOT_A_VALUE,Hint text shown in an empty field disappears on typing and is never submitted; a default value is a real value and is.,HF_FAM10_HINT_VS_DEFAULT,Distinguishing hint text from a real starting value,"Given a field showing text before anything is typed, say what is submitted if it is left alone.",D2,D4,APPLY,mcq_single,The hint assumed to be submitted; a real default assumed to vanish like a hint; both assumed to satisfy a requirement that the field not be empty.,HF_RG_LABELS,"The two look identical before typing, which is what makes this worth an item and a real source of bugs.",0,1,1,1,0,3
HTML_FORMS,HTML Forms,HF_C09_FAULTS,A field that arrives with nothing,HF_F11_A_MISSING_VALUE_HAS_SEVERAL_CAUSES,"A value failing to arrive can mean the control had no name, was disabled, or was never chosen — and the three need different fixes.",HF_FAM11_MISSING_VALUE_DIAGNOSIS,Diagnosing a field that submits nothing,"Given a value absent from a submission, identify which cause fits the described form.",D3,D4,ANALYZE,mcq_single,A cause named that the described fragment rules out; the server blamed where the form is at fault; a cause that would have produced an empty value rather than an absent one.,HF_RG_FAULTS,,0,0,1,1,0,2
HTML_FORMS,HTML Forms,HF_C09_FAULTS,A field that arrives with nothing,HF_F12_CONTROLS_THAT_LOOK_GROUPED_MAY_NOT_BE,"Controls that appear together and do not share a name behave independently, so several can be chosen at once.",HF_FAM12_BROKEN_GROUP_DIAGNOSIS,Diagnosing controls that should exclude one another and do not,"Given options that can all be chosen at once, identify why.",D3,D4,ANALYZE,mcq_single,The kind of control blamed rather than the naming; the layout blamed; a fix proposed that changes appearance without changing grouping.,HF_RG_GROUPS,,0,0,1,1,0,2
HTML_FORMS,HTML Forms,HF_C10_TRUST,What checking in the browser guarantees,HF_F13_A_CHECK_IN_THE_BROWSER_CAN_BE_BYPASSED,Validation in the browser helps the person filling the form and guarantees nothing about what arrives at the server.,HF_FAM13_VALIDATION_TRUST_REASONING,Reasoning about what browser validation establishes,"Given a form validated in the browser, say what the server may still receive.",D3,D5,ANALYZE,mcq_single,"The check treated as a guarantee; the check dismissed as pointless, which throws away its real purpose; the risk described as requiring unusual expertise.",HF_RG_TRUST,"Both the over-trust and the over-correction must be available, since a student who removes browser validation has also missed the point.",0,0,1,1,3,5
HTML_FORMS,HTML Forms,HF_C11_DESIGN,Choosing what the form should contain,HF_F14_THE_REQUIREMENT_DECIDES_THE_CONTROLS,"How many answers are allowed, whether the set is fixed, and whether an answer is optional decide which controls a requirement needs.",HF_FAM14_FORM_DESIGN_CHOICE,Choosing controls that meet a stated requirement,"Given a requirement, choose the arrangement of controls that satisfies it exactly.",D4,D5,EVALUATE,mcq_single,An arrangement permitting several answers where one is required; one forcing an answer the requirement says is optional; one that is usable and cannot express a stated case.,HF_RG_DESIGN,,0,0,0,1,4,5
HTML_FORMS,HTML Forms,HF_C11_DESIGN,Choosing what the form should contain,HF_F15_THE_SAME_QUESTIONS_APPLY_TO_ANY_FORM,"What identifies each value, which controls contribute one, and what happens when a field is left alone are the questions to ask of any form.",HF_FAM15_FORM_TRANSFER,Reasoning about an unfamiliar form from its description,"Given a form built with an unfamiliar toolkit, say what a described submission contains.",D4,D5,EVALUATE,mcq_single,An answer assuming every control contributes; one assuming an untouched field sends its hint; one requiring behaviour the description does not grant.,HF_RG_DESIGN,"The toolkit is described in the stem and never named, so this measures the model rather than familiarity.",0,0,0,1,3,4
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C01_BARRIERS,Who is stopped by what,WA_F01_A_BARRIER_STOPS_A_PARTICULAR_PERSON,"A barrier is identified by naming who cannot do what, rather than by whether a page looks acceptable.",WA_FAM01_BARRIER_RECOGNITION,Saying who a described barrier affects,"Given a described page fault, say who is prevented from doing what.",D1,D2,REMEMBER,mcq_single,"Every barrier attributed to blindness, where keyboard use, low vision and colour vision are separate; the barrier described as inconvenience rather than prevention.",WA_RG_BARRIERS,The range of who is affected is the point; a skill that only ever means screen readers measures one quarter of the subject.,4,1,0,0,0,5
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C02_ALTERNATIVES,Images that carry meaning,WA_F02_ONLY_MEANINGFUL_IMAGES_NEED_DESCRIBING,An image carrying information needs a description; one that is purely decorative should be passed over silently rather than described.,WA_FAM02_DESCRIPTION_NEED,Deciding whether an image needs describing at all,"Given an image and its role on the page, say whether it should be described or ignored.",D1,D2,UNDERSTAND,mcq_single,"Every image assumed to need a description, which makes decorative images noise; a meaningful image passed over because it also looks decorative; the file name offered as a description.",WA_RG_ALTERNATIVES,"This is deliberately about whether to describe rather than what to write, which is where the banked HTML family sits.",3,1,0,0,0,4
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C03_KEYBOARD,Reaching things without a mouse,WA_F03_SOME_THINGS_CANNOT_BE_REACHED_BY_KEYBOARD,"Anything that can be clicked must also be reachable and operable by keyboard, and elements made clickable by script often are not.",WA_FAM03_KEYBOARD_REACH,Deciding whether a described control can be reached by keyboard,"Given a described control, say whether a keyboard user can operate it.",D1,D2,UNDERSTAND,mcq_single,A clickable region assumed reachable because it responds to a click; reachability judged by whether the control is visible; a genuine control assumed unreachable because it is styled unusually.,WA_RG_KEYBOARD,,3,1,0,0,0,4
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C04_STRUCTURE,What the shape of a page says,WA_F04_HEADINGS_DESCRIBE_A_HIERARCHY,"Heading levels state how sections nest, and are used to move around a page by people who cannot see its layout.",WA_FAM04_HEADING_STRUCTURE,Reading what a sequence of heading levels claims,"Given a sequence of heading levels, say what structure it describes.",D2,D3,UNDERSTAND,mcq_single,Levels read as sizes rather than as nesting; a skipped level treated as harmless; the structure read from visual grouping rather than from the levels.,WA_RG_STRUCTURE,,0,1,1,0,0,2
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C05_NAMING,Controls that announce themselves,WA_F05_A_CONTROL_WITHOUT_A_NAME_ANNOUNCES_NOTHING_USEFUL,"A control with no accessible name is announced by its kind alone, which tells the user a button exists and not what it does.",WA_FAM05_CONTROL_NAMING,Recognising a control that would announce nothing useful,"Given a described control, say what a non-visual user would learn about it.",D2,D3,UNDERSTAND,mcq_single,An icon-only control assumed to be named by its icon; nearby text assumed to supply the name; the control assumed unusable rather than usable and unidentifiable.,WA_RG_NAMING,"Icon-only buttons are the case, and they look perfectly finished to a sighted reviewer.",0,1,1,0,0,2
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C03_KEYBOARD,Reaching things without a mouse,WA_F06_THE_KEYBOARD_VISITS_IN_A_DEFINITE_ORDER,"Keyboard focus moves through controls in the order they appear in the markup, which need not be the order they appear on screen.",WA_FAM06_FOCUS_ORDER,Working out the order the keyboard visits controls in,"Given a described page whose visual and markup orders differ, say the order focus follows.",D2,D4,APPLY,mcq_single,"The visual order given, which is the whole trap; the order reversed; focus assumed to skip anything not currently visible.",WA_RG_KEYBOARD,"Both orders are stated in the stem, so the answer is derivable rather than a guess about how a browser behaves.",0,1,1,1,0,3
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C06_COLOUR,Information carried by appearance alone,WA_F07_COLOUR_ALONE_CARRIES_NOTHING_FOR_SOME_READERS,"Information conveyed only by colour is unavailable to anyone who cannot distinguish those colours, and to anyone hearing the page read aloud.",WA_FAM07_COLOUR_ALONE,Identifying information carried only by colour,"Given a described interface, say what information is lost if colour cannot be seen.",D2,D4,APPLY,mcq_single,"Colour used redundantly alongside text flagged as a fault, which it is not; the fault described as one of taste; a remedy proposed that changes the colours rather than adding a second channel.",WA_RG_PERCEPTION,"Redundant colour must appear as a non-fault, or the family teaches that colour is forbidden.",0,1,1,1,0,3
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C07_LINKS,Text that has to stand alone,WA_F08_LINK_TEXT_IS_OFTEN_READ_OUT_OF_CONTEXT,"Links are frequently listed on their own, so link text has to say where it goes without the sentence around it.",WA_FAM08_LINK_TEXT_STANDALONE,Judging whether link text works on its own,"Given link text, say whether its destination is clear without the surrounding sentence.",D2,D4,APPLY,mcq_single,Text judged in its sentence rather than alone; a long link text assumed better; the address itself offered as good link text.,WA_RG_NAMING,,0,1,1,1,0,3
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C08_ERRORS,Telling someone what went wrong,WA_F09_AN_ERROR_MUST_REACH_THE_PERSON_IT_CONCERNS,An error shown only as a colour or only beside a field may never reach a user who is not looking at that part of the screen.,WA_FAM09_ERROR_COMMUNICATION,Deciding whether an error message would reach the user,"Given a described error presentation, say whether a non-visual user learns what is wrong.",D2,D4,APPLY,mcq_single,A visible message assumed to be announced; the message assumed to be found because it is on the page; a remedy that makes the message louder visually.,WA_RG_ERRORS,,0,1,1,1,0,3
WEB_ACCESSIBILITY,Web Accessibility Basics,WA_C02_ALTERNATIVES,Images that carry meaning,WA_F10_WHAT_TO_ANNOUNCE_DEPENDS_ON_THE_ROLE,"The same image needs a different description, or none, depending on what it is doing on the page.",WA_FAM10_ROLE_DEPENDENT_DESCRIPTION,Deciding what to announce for an image in a stated role,"Given one image in two different roles, say how the description should differ.",D2,D4,APPLY,mcq_single,The same description used for both roles; an image inside a link described by its appearance rather than by where the link goes; the description written for a sighted reader.,WA_RG_ALTERNATIVES,An image that is the whole of a link is the discriminating role and is where the banked family stops.,0,1,1,1,0,3
