questionId,sourceType,sourceId,skillKey,skillName,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,difficulty,difficultyWord,difficultyNumeric,factKeys,tags,active,contribution,questionType,marks,subject,description,explanation,codeSnippet,expectedOutput,source
b117f9c1e0dbc3339284e344,question,b117f9c1e0dbc3339284e344,APTITUDE_DATA_INTERPRETATION,Data Interpretation,A bag has 3 red and 2 blue balls. Probability of red?,2/5,3/5,1/5,5/3,B,3/5,medium,medium,,,Probability & Statistics | Probability Central Tendency | Core,,PRIMARY,mcq_single,1,Quantitative & Mathematical Foundation,Correct statistical result/concept: 3/5.,Correct statistical result/concept: 3/5.,,,question-bank-xlsx
c8883b7d8d69e7093bdc4e1e,question,c8883b7d8d69e7093bdc4e1e,HOW_COMPUTERS_WORK,How Computers Work,HTTPS mainly indicates…,the website is always truthful,the web connection uses encryption in transit,the site has no server,the browser is offline,B,the web connection uses encryption in transit,medium,medium,,,Internet & Web | Browser URL Client Server | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: the web connection uses encryption in transit.,Correct concept: the web connection uses encryption in transit.,,,question-bank-xlsx
c78839ea2ba160ba3be31a7b,question,c78839ea2ba160ba3be31a7b,HOW_COMPUTERS_WORK,How Computers Work,"In a simple client-server model, the browser usually acts as the…",server room,client,database,CPU,B,client,medium,medium,,,Internet & Web | Browser URL Client Server | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: client.,Correct concept: client.,,,question-bank-xlsx
ba882573c9d8da6b3be27c44,question,ba882573c9d8da6b3be27c44,HOW_COMPUTERS_WORK,How Computers Work,"When a website responds to a browser request, that response usually comes from a…",keyboard,server,monitor,folder,B,server,medium,medium,,,Internet & Web | Browser URL Client Server | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: server.,Correct concept: server.,,,question-bank-xlsx
b98823e06810541c3be456e9,question,b98823e06810541c3be456e9,HOW_COMPUTERS_WORK,How Computers Work,Which statement is correct?,The Internet and Web are exactly the same thing,The Web is one service that uses the Internet,A browser is the Internet,A website is RAM,B,The Web is one service that uses the Internet,medium,medium,,,Internet & Web | Browser URL Client Server | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: The Web is one service that uses the Internet.,Correct concept: The Web is one service that uses the Internet.,,,question-bank-xlsx
c88a7a14d803d9449d92efeb,question,c88a7a14d803d9449d92efeb,HOW_COMPUTERS_WORK,How Computers Work,Which password is generally strongest?,12345678,password,A long unique passphrase,your first name,C,A long unique passphrase,medium,medium,,,Digital Safety | Passwords Phishing Privacy | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: A long unique passphrase.,Correct concept: A long unique passphrase.,,,question-bank-xlsx
3580984fef7e0835163af31a,question,3580984fef7e0835163af31a,HOW_COMPUTERS_WORK,How Computers Work,Data becomes useful information when it is…,deleted,processed and interpreted,printed only,copied,B,processed and interpreted,medium,medium,,,Computer Basics | Core Concepts | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: processed and interpreted.,Correct concept: processed and interpreted.,,,question-bank-xlsx
c98a7ba7763b52f59d938e22,question,c98a7ba7763b52f59d938e22,HOW_COMPUTERS_WORK,How Computers Work,You receive a message asking for your OTP. What should you do?,Share it if the message looks urgent,Do not share the OTP,Post it publicly,Use it as your password,B,Do not share the OTP,medium,medium,,,Digital Safety | Passwords Phishing Privacy | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: Do not share the OTP.,Correct concept: Do not share the OTP.,,,question-bank-xlsx
ca8a7d3a1472cca69d942c59,question,ca8a7d3a1472cca69d942c59,HOW_COMPUTERS_WORK,How Computers Work,A link from an unknown sender asks you to log in immediately. Best first action?,Click quickly,Verify the sender and destination before clicking,Forward your password,Disable your screen,B,Verify the sender and destination before clicking,medium,medium,,,Digital Safety | Passwords Phishing Privacy | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: Verify the sender and destination before clicking.,Correct concept: Verify the sender and destination before clicking.,,,question-bank-xlsx
cb8a7ecdb2aa46579d8fd8d8,question,cb8a7ecdb2aa46579d8fd8d8,HOW_COMPUTERS_WORK,How Computers Work,Why are software updates important?,They always delete files,They can fix security and reliability issues,They reduce RAM permanently,They replace the internet,B,They can fix security and reliability issues,medium,medium,,,Digital Safety | Passwords Phishing Privacy | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: They can fix security and reliability issues.,Correct concept: They can fix security and reliability issues.,,,question-bank-xlsx
c48a73c850e1c0089d90770f,question,c48a73c850e1c0089d90770f,HOW_COMPUTERS_WORK,How Computers Work,Which information should generally not be posted publicly?,Favorite color,Passwords and OTPs,Public project title,College branch,B,Passwords and OTPs,medium,medium,,,Digital Safety | Passwords Phishing Privacy | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: Passwords and OTPs.,Correct concept: Passwords and OTPs.,,,question-bank-xlsx
c58a755bef1939b99d911546,question,c58a755bef1939b99d911546,HOW_COMPUTERS_WORK,How Computers Work,"On public Wi-Fi, which behavior is safer?",Share credentials with others,Avoid sensitive transactions unless using a trusted secure connection,Disable device lock,Use the same password everywhere,B,Avoid sensitive transactions unless using a trusted secure connection,medium,medium,,,Digital Safety | Passwords Phishing Privacy | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: Avoid sensitive transactions unless using a trusted secure connection.,Correct concept: Avoid sensitive transactions unless using a trusted secure connection.,,,question-bank-xlsx
368099e28db581e6163b9151,question,368099e28db581e6163b9151,HOW_COMPUTERS_WORK,How Computers Work,Which device is primarily used for input?,Monitor,Speaker,Keyboard,Projector,C,Keyboard,medium,medium,,,Computer Basics | Core Concepts | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: Keyboard.,Correct concept: Keyboard.,,,question-bank-xlsx
37809b752becfb97163c2f88,question,37809b752becfb97163c2f88,HOW_COMPUTERS_WORK,How Computers Work,Which device is primarily used for output?,Mouse,Scanner,Monitor,Microphone,C,Monitor,medium,medium,,,Computer Basics | Core Concepts | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: Monitor.,Correct concept: Monitor.,,,question-bank-xlsx
38809d08ca247548163ccdbf,question,38809d08ca247548163ccdbf,HOW_COMPUTERS_WORK,How Computers Work,A smartphone is best described as…,only a telephone,only a camera,a general-purpose computing device,a storage disk,C,a general-purpose computing device,medium,medium,,,Computer Basics | Core Concepts | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: a general-purpose computing device.,Correct concept: a general-purpose computing device.,,,question-bank-xlsx
39809e9b685beef9163d6bf6,question,39809e9b685beef9163d6bf6,HOW_COMPUTERS_WORK,How Computers Work,Which component mainly executes program instructions?,RAM,CPU,SSD,Keyboard,B,CPU,easy,easy,,,Hardware | CPU RAM Storage I/O | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: CPU.,Correct concept: CPU.,,,question-bank-xlsx
3682d879d84f74217839e40a,question,3682d879d84f74217839e40a,HOW_COMPUTERS_WORK,How Computers Work,Which component stores data temporarily while programs are running?,RAM,SSD,Monitor,Mouse,A,RAM,easy,easy,,,Hardware | CPU RAM Storage I/O | Core,,PRIMARY,mcq_single,1,Digital & Computer Fundamentals,Correct concept: RAM.,Correct concept: RAM.,,,question-bank-xlsx
92b23a5c0e8f3df4c4f37e01,question,92b23a5c0e8f3df4c4f37e01,LOOPS_BASICS,Loops,REPEAT 5 TIMES PRINT 'Hi'. How many times printed?,1,4,5,6,C,5,medium,medium,,,Repetition / Loop Thinking | Counters Accumulators | Core,,PRIMARY,mcq_single,1,Computational Thinking,The repeated state changes lead to 5.,The repeated state changes lead to 5.,,,question-bank-xlsx
95b23f15acc6b7a5c4f2dfca,question,95b23f15acc6b7a5c4f2dfca,LOOPS_BASICS,Loops,TOTAL=0; FOR i=1 TO 4 TOTAL=TOTAL+i. Final total?,4,6,10,16,C,10,medium,medium,,,Repetition / Loop Thinking | Counters Accumulators | Core,,PRIMARY,mcq_single,1,Computational Thinking,The repeated state changes lead to 10.,The repeated state changes lead to 10.,,,question-bank-xlsx
94b23d824afe3156c4efc8b7,question,94b23d824afe3156c4efc8b7,LOOPS_BASICS,Loops,COUNT=1; REPEAT 3 TIMES COUNT=COUNT+2. Final COUNT?,3,5,7,9,C,7,medium,medium,,,Repetition / Loop Thinking | Counters Accumulators | Core,,PRIMARY,mcq_single,1,Computational Thinking,The repeated state changes lead to 7.,The repeated state changes lead to 7.,,,question-bank-xlsx
8fb235a3e935ab07c4ef2a80,question,8fb235a3e935ab07c4ef2a80,LOOPS_BASICS,Loops,FOR i=1 TO 3 PRINT i. What sequence?,0 1 2,1 2 3,1 2 3 4,3 2 1,B,1 2 3,medium,medium,,,Repetition / Loop Thinking | Counters Accumulators | Core,,PRIMARY,mcq_single,1,Computational Thinking,The repeated state changes lead to 1 2 3.,The repeated state changes lead to 1 2 3.,,,question-bank-xlsx
8eb23410876d24b8c4f10525,question,8eb23410876d24b8c4f10525,LOOPS_BASICS,Loops,"SUM=0; FOR EACH x IN [5,5,5] SUM=SUM+x. Final?",5,10,15,25,C,15,medium,medium,,,Repetition / Loop Thinking | Counters Accumulators | Core,,PRIMARY,mcq_single,1,Computational Thinking,The repeated state changes lead to 15.,The repeated state changes lead to 15.,,,question-bank-xlsx
91b238c925a49e69c4f066ee,question,91b238c925a49e69c4f066ee,LOOPS_BASICS,Loops,A=1; REPEAT 4 TIMES A=A*2. Final A?,4,8,16,32,C,16,medium,medium,,,Repetition / Loop Thinking | Counters Accumulators | Core,,PRIMARY,mcq_single,1,Computational Thinking,The repeated state changes lead to 16.,The repeated state changes lead to 16.,,,question-bank-xlsx
90b23736c3dc181ac4f7334b,question,90b23736c3dc181ac4f7334b,LOOPS_BASICS,Loops,"If a loop condition never becomes false, what may happen?",It always stops immediately,The loop may continue indefinitely,It becomes a file,It deletes CPU,B,The loop may continue indefinitely,medium,medium,,,Repetition / Loop Thinking | Counters Accumulators | Core,,PRIMARY,mcq_single,1,Computational Thinking,The repeated state changes lead to The loop may continue indefinitely.,The repeated state changes lead to The loop may continue indefinitely.,,,question-bank-xlsx
b518000d59b9a9f792826a68,question,b518000d59b9a9f792826a68,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 2, 4, 6, 8, ?",8,20,12,10,D,10,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows add 2; next is 10.,The sequence follows add 2; next is 10.,,,question-bank-xlsx
b417fe7af7f123a89281cc31,question,b417fe7af7f123a89281cc31,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 3, 6, 9, 12, ?",15,17,30,13,A,15,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows add 3; next is 15.,The sequence follows add 3; next is 15.,,,question-bank-xlsx
a717ea0396289d5992812dfa,question,a717ea0396289d5992812dfa,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 2, 4, 8, 16, ?",32,64,30,34,A,32,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows multiply by 2; next is 32.,The sequence follows multiply by 2; next is 32.,,,question-bank-xlsx
a617e8703460170a92808fc3,question,a617e8703460170a92808fc3,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 1, 4, 9, 16, ?",25,23,50,27,A,25,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows perfect squares; next is 25.,The sequence follows perfect squares; next is 25.,,,question-bank-xlsx
a915ae92a4539c32305c89ef,question,a915ae92a4539c32305c89ef,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 5, 10, 20, 40, ?",82,78,160,80,D,80,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows multiply by 2; next is 80.,The sequence follows multiply by 2; next is 80.,,,question-bank-xlsx
aa15b025428b15e3305d2826,question,aa15b025428b15e3305d2826,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 2, 6, 12, 20, ?",60,28,30,32,C,30,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows n(n+1) pattern; next is 30.,The sequence follows n(n+1) pattern; next is 30.,,,question-bank-xlsx
a715ab6ce0c28f94305dc65d,question,a715ab6ce0c28f94305dc65d,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 1, 1, 2, 3, 5, ?",16,8,10,6,B,8,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows Fibonacci pattern; next is 8.,The sequence follows Fibonacci pattern; next is 8.,,,question-bank-xlsx
a815acff7efa0945305e6494,question,a815acff7efa0945305e6494,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 10, 9, 7, 4, ?",2,4,0,3,C,0,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,"The sequence follows subtract 1,2,3,4; next is 0.","The sequence follows subtract 1,2,3,4; next is 0.",,,question-bank-xlsx
a515a8461d3182f6305f02cb,question,a515a8461d3182f6305f02cb,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 3, 5, 9, 17, ?",31,66,35,33,D,33,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows multiply by 2 then subtract 1; next is 33.,The sequence follows multiply by 2 then subtract 1; next is 33.,,,question-bank-xlsx
a615a9d9bb68fca7305fa102,question,a615a9d9bb68fca7305fa102,PATTERN_RECOGNITION,Pattern Recognition,"What comes next: 100, 50, 25, 12.5, ?",8.25,4.25,6.25,12.5,C,6.25,easy,easy,,,Number Patterns | Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,The sequence follows divide by 2; next is 6.25.,The sequence follows divide by 2; next is 6.25.,,,question-bank-xlsx
a315a52059a0765830603f39,question,a315a52059a0765830603f39,PATTERN_RECOGNITION,Pattern Recognition,"A, C, E, G, ?",H,I,J,K,B,I,easy,easy,,,Alphabet & Symbol Patterns | Symbol Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,I continues the observed pattern.,I continues the observed pattern.,,,question-bank-xlsx
a415a6b3f7d7f0093056fa00,question,a415a6b3f7d7f0093056fa00,PATTERN_RECOGNITION,Pattern Recognition,"Z, X, V, T, ?",S,R,Q,P,B,R,easy,easy,,,Alphabet & Symbol Patterns | Symbol Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,R continues the observed pattern.,R continues the observed pattern.,,,question-bank-xlsx
b115bb2a960f69ba30579837,question,b115bb2a960f69ba30579837,PATTERN_RECOGNITION,Pattern Recognition,"AB, BC, CD, DE, ?",DF,EF,FG,ED,B,EF,easy,easy,,,Alphabet & Symbol Patterns | Symbol Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,EF continues the observed pattern.,EF continues the observed pattern.,,,question-bank-xlsx
b215bcbd3446e36b3058366e,question,b215bcbd3446e36b3058366e,PATTERN_RECOGNITION,Pattern Recognition,▲ ● ▲ ● ▲ ?,▲,●,■,◆,B,●,easy,easy,,,Alphabet & Symbol Patterns | Symbol Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,● continues the observed pattern.,● continues the observed pattern.,,,question-bank-xlsx
a3136689a43a689355b31cf4,question,a3136689a43a689355b31cf4,PATTERN_RECOGNITION,Pattern Recognition,"1A, 2B, 3C, 4D, ?",4E,5D,5E,6F,C,5E,medium,medium,,,Alphabet & Symbol Patterns | Symbol Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,5E continues the observed pattern.,5E continues the observed pattern.,,,question-bank-xlsx
a21364f64271e24455b4f799,question,a21364f64271e24455b4f799,PATTERN_RECOGNITION,Pattern Recognition,"A1, C3, E5, G7, ?",H8,I8,I9,J10,C,I9,medium,medium,,,Alphabet & Symbol Patterns | Symbol Sequences | Core,,PRIMARY,mcq_single,1,Logical Reasoning,I9 continues the observed pattern.,I9 continues the observed pattern.,,,question-bank-xlsx
3b1d502da3d59a17dcd2dc38,question,3b1d502da3d59a17dcd2dc38,PATTERN_RECOGNITION,Pattern Recognition,You face North and turn right. Which direction now?,West,East,South,North,B,East,easy,easy,,,Spatial & Direction Logic | Direction Position | Core,,PRIMARY,mcq_single,1,Logical Reasoning,Correct spatial relation: East.,Correct spatial relation: East.,,,question-bank-xlsx
3a1d4e9a420d13c8dcd4b6dd,question,3a1d4e9a420d13c8dcd4b6dd,PATTERN_RECOGNITION,Pattern Recognition,You face East and turn left. Which direction now?,North,South,West,East,A,North,easy,easy,,,Spatial & Direction Logic | Direction Position | Core,,PRIMARY,mcq_single,1,Logical Reasoning,Correct spatial relation: North.,Correct spatial relation: North.,,,question-bank-xlsx
391d4d07e0448d79dcd418a6,question,391d4d07e0448d79dcd418a6,PATTERN_RECOGNITION,Pattern Recognition,A is left of B. B is left of C. Which is true?,C is left of A,A is left of C,A equals C,Cannot tell,B,A is left of C,easy,easy,,,Spatial & Direction Logic | Direction Position | Core,,PRIMARY,mcq_single,1,Logical Reasoning,Correct spatial relation: A is left of C.,Correct spatial relation: A is left of C.,,,question-bank-xlsx
381d4b747e7c072adcd5f34b,question,381d4b747e7c072adcd5f34b,PATTERN_RECOGNITION,Pattern Recognition,"A file icon is above another icon. If the lower icon moves above the first, which is now higher?",The original icon,The moved icon,Both are always equal,Cannot move,B,The moved icon,easy,easy,,,Spatial & Direction Logic | Direction Position | Core,,PRIMARY,mcq_single,1,Logical Reasoning,Correct spatial relation: The moved icon.,Correct spatial relation: The moved icon.,,,question-bank-xlsx
371d49e11cb380dbdcd55514,question,371d49e11cb380dbdcd55514,PATTERN_RECOGNITION,Pattern Recognition,"You move 2 steps north then 2 steps south. Relative to start, where are you?",2 north,2 south,At the starting position,4 east,C,At the starting position,easy,easy,,,Spatial & Direction Logic | Direction Position | Core,,PRIMARY,mcq_single,1,Logical Reasoning,Correct spatial relation: At the starting position.,Correct spatial relation: At the starting position.,,,question-bank-xlsx
b61a403741f3e0297b6d3090,question,b61a403741f3e0297b6d3090,PROBLEM_SOLVING,Problem Solving,A program should calculate the average of five marks. What are the required inputs?,Only the average,Five marks,Student name only,A password,B,Five marks,easy,easy,,,Problem Understanding | Inputs Outputs Constraints | Core,,PRIMARY,mcq_single,1,Computational Thinking,Five marks correctly identifies the requirement.,Five marks correctly identifies the requirement.,,,question-bank-xlsx
b71a41cae02b59da7b6dcec7,question,b71a41cae02b59da7b6dcec7,PROBLEM_SOLVING,Problem Solving,A system checks whether a person can vote based only on age. What is the key input?,Height,Age,Favorite color,File size,B,Age,easy,easy,,,Problem Understanding | Inputs Outputs Constraints | Core,,PRIMARY,mcq_single,1,Computational Thinking,Age correctly identifies the requirement.,Age correctly identifies the requirement.,,,question-bank-xlsx
b81a435d7e62d38b7b70e5da,question,b81a435d7e62d38b7b70e5da,PROBLEM_SOLVING,Problem Solving,A calculator adds two numbers. What output should it produce?,The first number only,Their sum,A random number,A file,B,Their sum,easy,easy,,,Problem Understanding | Inputs Outputs Constraints | Core,,PRIMARY,mcq_single,1,Computational Thinking,Their sum correctly identifies the requirement.,Their sum correctly identifies the requirement.,,,question-bank-xlsx
b11a38581c9a4d3c7b718411,question,b11a38581c9a4d3c7b718411,PROBLEM_SOLVING,Problem Solving,A task says 'find the largest of three values'. What is the expected output?,All values sorted,The smallest value,The largest value,Only the first value,C,The largest value,easy,easy,,,Problem Understanding | Inputs Outputs Constraints | Core,,PRIMARY,mcq_single,1,Computational Thinking,The largest value correctly identifies the requirement.,The largest value correctly identifies the requirement.,,,question-bank-xlsx
b21a39ebbad1c6ed7b6fa96c,question,b21a39ebbad1c6ed7b6fa96c,PROBLEM_SOLVING,Problem Solving,A program converts Celsius to Fahrenheit. What must be known first?,Browser name,Celsius value,Student roll number,CPU model,B,Celsius value,easy,easy,,,Problem Understanding | Inputs Outputs Constraints | Core,,PRIMARY,mcq_single,1,Computational Thinking,Celsius value correctly identifies the requirement.,Celsius value correctly identifies the requirement.,,,question-bank-xlsx
b31a3b7e5909409e7b7047a3,question,b31a3b7e5909409e7b7047a3,PROBLEM_SOLVING,Problem Solving,A problem statement says N can be from 1 to 100. This is a…,comment,constraint,browser,database,B,constraint,easy,easy,,,Problem Understanding | Inputs Outputs Constraints | Core,,PRIMARY,mcq_single,1,Computational Thinking,constraint correctly identifies the requirement.,constraint correctly identifies the requirement.,,,question-bank-xlsx
b41a3d11f740ba4f7b735eb6,question,b41a3d11f740ba4f7b735eb6,PROBLEM_SOLVING,Problem Solving,"Before solving a problem, which is most useful first?",Start typing random code,"Understand inputs, outputs and rules",Skip examples,Guess the answer,B,"Understand inputs, outputs and rules",easy,easy,,,Problem Understanding | Inputs Outputs Constraints | Core,,PRIMARY,mcq_single,1,Computational Thinking,"Understand inputs, outputs and rules correctly identifies the requirement.","Understand inputs, outputs and rules correctly identifies the requirement.",,,question-bank-xlsx
ad1a320c957834007b73fced,question,ad1a320c957834007b73fced,PROBLEM_SOLVING,Problem Solving,Which is a sensible subtask for an online shopping system?,Change CPU hardware,Shopping cart management,Paint the keyboard,Delete the internet,B,Shopping cart management,medium,medium,,,Decomposition | Breaking Problems Down | Core,,PRIMARY,mcq_single,1,Computational Thinking,Shopping cart management reflects decomposition.,Shopping cart management reflects decomposition.,,,question-bank-xlsx
ae1a339f33afadb17b722248,question,ae1a339f33afadb17b722248,PROBLEM_SOLVING,Problem Solving,Which decomposition best fits a student attendance system?,Music → Camera → Weather,Login → Students → Attendance → Reports,Keyboard → Mouse → CPU,Random steps,B,Login → Students → Attendance → Reports,medium,medium,,,Decomposition | Breaking Problems Down | Core,,PRIMARY,mcq_single,1,Computational Thinking,Login → Students → Attendance → Reports reflects decomposition.,Login → Students → Attendance → Reports reflects decomposition.,,,question-bank-xlsx
1f2c2ea3a3a332d983e3beca,question,1f2c2ea3a3a332d983e3beca,PROBLEM_SOLVING,Problem Solving,Why decompose a large problem?,To make it more confusing,To make it easier to understand and solve,To remove all inputs,To avoid testing,B,To make it easier to understand and solve,medium,medium,,,Decomposition | Breaking Problems Down | Core,,PRIMARY,mcq_single,1,Computational Thinking,To make it easier to understand and solve reflects decomposition.,To make it easier to understand and solve reflects decomposition.,,,question-bank-xlsx
1e2c2d1041daac8a83e32093,question,1e2c2d1041daac8a83e32093,PROBLEM_SOLVING,Problem Solving,"For a library app, which is a useful subproblem?",Book search,Screen brightness,CPU manufacturing,Internet invention,A,Book search,medium,medium,,,Decomposition | Breaking Problems Down | Core,,PRIMARY,mcq_single,1,Computational Thinking,Book search reflects decomposition.,Book search reflects decomposition.,,,question-bank-xlsx
212c31c9e012263b83e2825c,question,212c31c9e012263b83e2825c,PROBLEM_SOLVING,Problem Solving,"For a food delivery app, which subtask belongs?",Order tracking,Changing laptop RAM,Writing an OS kernel,Printing only,A,Order tracking,medium,medium,,,Decomposition | Breaking Problems Down | Core,,PRIMARY,mcq_single,1,Computational Thinking,Order tracking reflects decomposition.,Order tracking reflects decomposition.,,,question-bank-xlsx
202c30367e499fec83e1e425,question,202c30367e499fec83e1e425,PROBLEM_SOLVING,Problem Solving,"A large project has login, payment and reports. These are best thought of as…",the same single variable,separate components/subproblems,hardware devices,file extensions,B,separate components/subproblems,medium,medium,,,Decomposition | Breaking Problems Down | Core,,PRIMARY,mcq_single,1,Computational Thinking,separate components/subproblems reflects decomposition.,separate components/subproblems reflects decomposition.,,,question-bank-xlsx
232c34ef1c81199d83e145ee,question,232c34ef1c81199d83e145ee,PROBLEM_SOLVING,Problem Solving,Which approach is best for a complex problem?,Ignore the problem,Solve clear smaller parts and combine them,Only memorize syntax,Avoid planning,B,Solve clear smaller parts and combine them,medium,medium,,,Decomposition | Breaking Problems Down | Core,,PRIMARY,mcq_single,1,Computational Thinking,Solve clear smaller parts and combine them reflects decomposition.,Solve clear smaller parts and combine them reflects decomposition.,,,question-bank-xlsx
222c335cbab8934e83e0a7b7,question,222c335cbab8934e83e0a7b7,PROBLEM_SOLVING,Problem Solving,"To find the sum of two numbers, which sequence is best?",Display → Read → Add,Read numbers → Add them → Display result,Add before values exist,Delete → Add,B,Read numbers → Add them → Display result,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Read numbers → Add them → Display result is the logical approach.,Read numbers → Add them → Display result is the logical approach.,,,question-bank-xlsx
252c381558f00cff83e00980,question,252c381558f00cff83e00980,PROBLEM_SOLVING,Problem Solving,"To determine even/odd, which key calculation is useful?",Multiply by 100,Find remainder when divided by 2,Sort letters,Open browser,B,Find remainder when divided by 2,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Find remainder when divided by 2 is the logical approach.,Find remainder when divided by 2 is the logical approach.,,,question-bank-xlsx
242c3682f72786b083e94eb9,question,242c3682f72786b083e94eb9,PROBLEM_SOLVING,Problem Solving,"To find largest of three numbers, what is necessary?",Convert them to files,Compare the values,Delete one randomly,Open a website,B,Compare the values,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Compare the values is the logical approach.,Compare the values is the logical approach.,,,question-bank-xlsx
272c3b3b955f006183e8b082,question,272c3b3b955f006183e8b082,PROBLEM_SOLVING,Problem Solving,"For a grade calculator, what should happen after marks are read?",Ignore marks,Apply grade rules,Delete input,Shut down,B,Apply grade rules,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Apply grade rules is the logical approach.,Apply grade rules is the logical approach.,,,question-bank-xlsx
262c39a833967a1283e8124b,question,262c39a833967a1283e8124b,PROBLEM_SOLVING,Problem Solving,"To count 1 through 5, what is the core idea?",Use no repetition,Repeat while changing the count,Store only text,Use a browser,B,Repeat while changing the count,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Repeat while changing the count is the logical approach.,Repeat while changing the count is the logical approach.,,,question-bank-xlsx
b9294f7aa389ff3a227fedc7,question,b9294f7aa389ff3a227fedc7,PROBLEM_SOLVING,Problem Solving,"To calculate total marks for 5 subjects, which approach is best?",Take only the largest,Add all five marks,Multiply by zero,Sort alphabetically,B,Add all five marks,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Add all five marks is the logical approach.,Add all five marks is the logical approach.,,,question-bank-xlsx
ba29510d41c178eb22808bfe,question,ba29510d41c178eb22808bfe,PROBLEM_SOLVING,Problem Solving,"To validate age between 18 and 60, what is needed?",Check name only,Check both lower and upper limits,Check file size,Always accept,B,Check both lower and upper limits,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Check both lower and upper limits is the logical approach.,Check both lower and upper limits is the logical approach.,,,question-bank-xlsx
b7294c54dff8f29c22812a35,question,b7294c54dff8f29c22812a35,PROBLEM_SOLVING,Problem Solving,"After designing an algorithm, what is a good next step before coding?",Forget it,Dry-run it with sample inputs,Change the CPU,Publish without testing,B,Dry-run it with sample inputs,medium,medium,,,Step-by-Step Thinking | Algorithmic Sequence | Core,,PRIMARY,mcq_single,1,Computational Thinking,Dry-run it with sample inputs is the logical approach.,Dry-run it with sample inputs is the logical approach.,,,question-bank-xlsx
